SGPA_Sem1,SGPA_Sem2,SGPA_Sem3,SGPA_Sem4,SGPA_Sem5,SGPA_Sem6,SGPA_Sem7,SGPA_Sem8,CGPA,AttendancePercent,Internships,Projects,Workshops,Certifications,Publications,AptitudeTestScore,SoftSkillsRating,CodingTestScore,MockInterviewScore,ExtraCurricular,Gender_Female,Gender_Male,City_Ahmedabad,City_Bangalore,City_Chennai,City_Delhi,City_Hyderabad,City_Jaipur,City_Kochi,City_Kolkata,City_Mumbai,City_Pune,Stream_CS,Stream_Civil,Stream_ECE,Stream_EE,Stream_IT,Stream_Mechanical,Specialisation_AI,Specialisation_DataScience,Specialisation_Embedded,Specialisation_Networking,Hostel_No,Hostel_Yes,HistoryOfBacklogs_No,HistoryOfBacklogs_Yes,CollegeTier,CGPA_Tier,PlacementStatus
-0.04714142319666396,0.2387704027521767,0.15674869118216453,0.07740361933325174,-0.09328521589423723,0.14615842688087383,-0.10707658514639382,0.052095632498936804,0.016332190588674876,0.6348584841884665,-1.3872947059762888,-0.08969936789473586,0.18187663728628245,0.058107537511781666,0.3692699971685579,0.36401191943912775,-0.7930757019061169,-0.44100492149467474,-0.7176105122414287,0.9364170421755879,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0
-0.6195594790747829,-0.5496969739240192,-0.6931404450707157,-0.673032009436841,-0.7785610479648314,-0.9005383083370154,-0.3408957971061434,-0.3990398552321574,-0.5584348402033628,-0.3038318308787127,-0.15392459042126677,-0.08969936789473586,0.18187663728628245,0.058107537511781666,0.3692699971685579,0.6691201520115453,0.1579114099184727,-0.1662403148030166,-0.20626717808357684,0.9364170421755879,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0
0.5779127757507073,0.2909004772431649,0.45292217805816815,0.16643835495004222,0.36566098356588483,-0.028291028988774006,0.6928312452422232,0.4483632906411137,0.2450029447747545,-0.15941793625299291,1.0794455251337551,-0.9187138586039391,0.18187663728628245,-0.7911074791017617,-1.0244646590630249,-0.6394551565768233,0.8975680524487093,0.4716060935883325,0.01631756737337063,-1.0679002570016125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1
-1.0867052488143971,-1.2273879423068652,-1.3885042838230721,-1.2771962868364923,-1.5204192881880427,-1.7229428860082143,-1.3069383307293196,-1.4842035959907347,-1.2506273934152794,-0.8493954327981004,-1.3872947059762888,-0.9187138586039391,-1.8423485968404005,-1.640322495715305,-1.0244646590630249,-1.4259563783190554,-2.1667237523194127,0.010394075213049367,-1.96288192601408,-1.0679002570016125,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0
-0.5866618896564997,-1.0058351257201656,-0.8734199588213267,-0.4758836662853762,-0.5710922180718992,-0.5578697343073493,-0.2978238370082951,-0.5453540674692685,-0.6573194906622081,0.5225365661462404,-0.15392459042126677,0.7393151228144674,0.18187663728628245,1.7565375707388684,0.3692699971685579,0.4860552124680946,-0.05341905937588028,0.41272796358297703,1.2375257654209466,0.9364170421755879,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
-1.257772713789467,-1.057965200211154,-1.678239216636554,-1.16272305532919,-0.8917258642700668,-1.299279921753354,-1.3807759766113459,-1.252539426615308,-1.1702836149174678,-1.2986831049670067,-1.3872947059762888,-1.7477283493131424,-0.8302359797770591,-1.640322495715305,-1.0244646590630249,-1.1615292434229603,-1.6383975790835297,-1.3781484907465797,-1.5778704744128735,-1.0679002570016125,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0
-1.0867052488143971,-1.149192830570383,-0.8605428506962828,-0.9719343361503531,-1.011177614814482,-0.8943079706273852,-0.8146873581824784,-1.0513573847892794,-0.9539734420387435,-0.48033770208792625,-0.15392459042126677,-0.08969936789473586,0.18187663728628245,-0.7911074791017617,0.3692699971685579,-0.21908381392149215,-0.2647495286702337,0.45688656108699377,0.08850721454859653,0.9364170421755879,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1
0.43974290019392004,0.7861361849075522,0.4657992861832115,0.3890251939920193,0.7868855775909286,0.507518014039431,0.42209321034146025,0.7592809916449756,1.5799457259691656,0.2417317710406738,2.312815640688777,2.397344104232874,0.18187663728628245,2.605752587352412,1.763004653400141,2.0522774730065056,1.3202289910374163,2.0269700278964686,1.1412729025206445,0.9364170421755879,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
1.8346006915291062,1.809188896793195,1.7535100986875758,1.749984724134391,1.6419086341193754,1.6975125165788172,1.6711800531790701,1.649359116087405,1.7035515390427216,0.08929488226907999,1.0794455251337551,0.7393151228144674,1.193989254349624,0.907322554125325,0.3692699971685579,0.6487796031733843,1.1088985217430627,1.0407613503067668,2.0436434922109714,0.9364170421755879,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1
-1.981519680991686,-1.9963065410489402,-1.7941331897619466,-1.735089212865702,-2.004513224604884,-1.7291732237178445,-2.0207022409222395,-1.6609999357772445,-1.8748367494367397,-0.7370735147558732,-0.15392459042126677,-1.7477283493131424,-0.8302359797770591,-0.7911074791017617,0.3692699971685579,-1.1276283286926916,-1.321401875142,-1.8393605091218632,-1.6560759255193684,-1.0679002570016125,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0
-2.0209967882936257,-1.6770098347916378,-1.2983645269477668,-1.7986854525919809,-1.9479308164522662,-1.6107968072348688,-1.60844205141426,-1.447625042931457,-1.5967236700212375,1.05205417977388,-0.15392459042126677,-0.08969936789473586,0.18187663728628245,-0.7911074791017617,0.3692699971685579,-0.23264417981359978,-0.05341905937588028,-0.5096960731675891,-0.013761452282973596,-1.0679002570016125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0
0.3542091677063851,0.08889643859058605,0.15031013711964228,0.25547309056683326,0.44110419443604204,0.12746741375198334,0.32979615298892784,0.02770993045941818,0.2388226541210768,-1.2264761576541467,-0.15392459042126677,-0.08969936789473586,0.18187663728628245,-0.7911074791017617,0.3692699971685579,0.4996155783602022,-0.05341905937588028,-0.4066593456582173,-0.6213576493411271,-1.0679002570016125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1
-2.113110038664817,-2.009339059671688,-2.058113906325341,-2.065789659442353,-2.0485217642791422,-2.028229433780099,-2.0207022409222395,-2.008496189840385,-2.004622853163974,-2.1410974902837068,-1.3872947059762888,-0.9187138586039391,-1.8423485968404005,-0.7911074791017617,-1.0244646590630249,-1.3445941829664105,0.05224617527129644,-1.3683354690790206,-1.6981865530382505,-1.0679002570016125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0
-0.40901490679777347,0.20618910619530922,0.07948604243190265,-0.05614848409193428,-0.43277966480994423,0.02155167268826784,0.11443635249968442,0.10086703657797404,-0.02074955333339184,-0.28778584258696693,-0.15392459042126677,-0.9187138586039391,0.18187663728628245,0.907322554125325,0.3692699971685579,0.12670551632724739,0.6862375831543559,-0.4949765406662505,-0.9522268655609136,-1.0679002570016125,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1
-0.47481008563433863,-0.12614011868474015,-0.41628262038227765,0.0837632433058795,-0.030415873502439864,-0.13420677005248952,0.07136439240183619,-0.6124147480779449,-0.08255245987016988,-1.0820622630284265,-0.15392459042126677,-0.08969936789473586,0.18187663728628245,0.058107537511781666,-1.0244646590630249,-0.008898142593827084,-0.6874104672589402,-0.019044989789628354,0.07045980275479016,-1.0679002570016125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0
1.4135115469750874,1.5680873022723754,1.2255486655607863,1.603713372763949,1.5350307520533195,1.466990021322497,1.6281080930812215,1.5822984354787293,1.4748807848566425,1.1964680743996,-0.15392459042126677,0.7393151228144674,2.2061018714129657,0.058107537511781666,1.763004653400141,0.2419686264101609,-0.05341905937588028,0.8395944061218031,0.8284510980946644,0.9364170421755879,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
-0.19189081663710764,0.04979888272234461,-0.2939500931943629,0.25547309056683326,0.20220069334721127,0.3517595712986736,0.17596772406803993,-0.6063183225680654,0.010151899934997181,1.3649509514629405,1.0794455251337551,0.7393151228144674,1.193989254349624,0.907322554125325,0.3692699971685579,0.06568386981276446,1.3202289910374163,0.8003423194515664,0.9427513727887727,0.9364170421755879,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1
0.07786941659281053,0.1605752910156944,0.3434667589952967,0.16007873097741446,0.03874040312853768,-0.003369678150253361,0.009833020833480696,0.43617043962135466,0.11521684104752018,0.46637560712512693,-1.3872947059762888,-0.9187138586039391,0.18187663728628245,-0.7911074791017617,0.3692699971685579,0.16738661400357033,-0.05341905937588028,-0.19567937980569433,-0.11001431518327522,0.9364170421755879,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0
0.4989585611468288,0.3430305517341531,0.8327968677469547,0.4526214337182981,0.573129813458817,0.7505011847150128,0.6620655594580451,0.7775702681746153,0.6096400933417467,1.53343382852628,1.0794455251337551,1.5683296135236706,1.193989254349624,0.058107537511781666,0.3692699971685579,1.1166122264510916,-0.15908429402305702,0.5942688644328227,0.5156292936686847,-1.0679002570016125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
-0.7643088725152266,-0.9993188664087916,-0.686701891008194,-0.6857512573820972,-1.1934987077506949,-0.5017966949206768,-0.9008312783781754,-0.9903931296904832,-0.7932858850431201,0.42626063639576023,-0.15392459042126677,-0.08969936789473586,-0.8302359797770591,0.058107537511781666,-1.0244646590630249,-0.5038514976557488,-0.7930757019061169,0.18702846522911534,0.3291393717993504,-1.0679002570016125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0
0.8345139732133127,0.9816239642487583,0.8392354218094764,0.7642430083770652,1.0383629471581193,0.9997146931002248,0.6312998736738683,1.2896700110045058,0.9742772419087383,1.7821466470483542,-0.15392459042126677,0.7393151228144674,1.193989254349624,0.907322554125325,1.763004653400141,0.9267671039615867,-0.5817452326117635,1.099639480312122,1.3698734519088605,-1.0679002570016125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
-0.43533297833239964,-0.4584693435647901,-0.6094392422579321,-0.8193033608072832,-0.7156917055730334,-0.5765607474362404,-0.6731652035752612,-0.630704024607584,-0.5398939682423292,0.9557782500233999,-0.15392459042126677,-0.08969936789473586,0.18187663728628245,0.058107537511781666,-1.0244646590630249,0.5606372248746861,-0.15908429402305702,0.0496461618832861,0.2629655285553934,-1.0679002570016125,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1
0.025233273523558176,-0.28253034215770473,0.07948604243190265,-0.12610434779084145,0.18333989062967185,0.07139437436531024,0.046751843774494095,0.12525273861749267,0.06577451581809753,0.7391574080848208,2.312815640688777,1.5683296135236706,1.193989254349624,0.907322554125325,0.3692699971685579,0.06568386981276446,1.7428899296261222,0.6923990811084149,0.7923562745070517,0.9364170421755879,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1
0.4726404896122026,0.7209735917938173,0.658955908058866,0.3635866981015076,0.50397353682784,0.7442708470053826,0.6866781080853878,0.6373524814473831,0.5972795120343913,1.6618017348602543,1.0794455251337551,0.7393151228144674,0.18187663728628245,0.907322554125325,0.3692699971685579,-0.4902911317636411,1.9542203989204756,0.7169316352773129,1.4962053344655069,0.9364170421755879,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
-0.770888390398883,-0.44543682494204273,-0.5192994853826268,-0.4631644183401207,-0.7156917055730334,-0.4519539932436344,-0.5931744205363996,-0.4051362807420369,-0.6634997813158858,0.827410343689427,-0.15392459042126677,-0.9187138586039391,0.18187663728628245,0.058107537511781666,0.3692699971685579,-0.01567832553988042,-0.05341905937588028,-0.03867103312474671,-0.6634682768600092,-1.0679002570016125,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0
-0.7774679082825394,-0.9928026070974183,-1.040822364446894,-0.8129437368346554,-0.7659871794864715,-0.7759315541444094,-1.023894021514886,-0.4051362807420369,-0.8550887915798981,1.8703995826529605,-0.15392459042126677,1.5683296135236706,1.193989254349624,1.7565375707388684,0.3692699971685579,1.4420610078616702,0.36924187921282614,0.010394075213049367,1.58042658950327,0.9364170421755879,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1
0.28841398886981995,-0.09355882212787266,-0.05572359288105552,-0.31689306696967856,0.007305731932638441,0.07762471207494095,0.01598615799031608,0.35082048248303976,-0.039290425294425474,0.3861456656663936,-0.15392459042126677,-0.08969936789473586,0.18187663728628245,0.058107537511781666,-1.0244646590630249,0.46571466362993363,-0.2647495286702337,-0.5538546706716055,0.1727284695863607,0.9364170421755879,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1
0.18972122061497165,0.44077444140475613,0.021539055869205796,0.26183271453946105,0.3530871150875256,0.44521463694312824,-0.06400462504854557,0.32643478044352114,0.38096933915566705,-0.8493954327981004,-0.15392459042126677,-0.08969936789473586,0.18187663728628245,-0.7911074791017617,-1.0244646590630249,-0.3953685705188891,0.4749071138600029,-0.2594640206448291,-0.19423557022103896,-1.0679002570016125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,1
-1.3301474105096884,-1.1231277933248889,-1.6396078922614228,-1.245398166973353,-1.2626549843816726,-1.2058248561089,-1.4238479367091947,-1.4110464898721788,-1.330971171913091,0.2818467417700405,-0.15392459042126677,-0.08969936789473586,0.18187663728628245,0.058107537511781666,0.3692699971685579,0.662339969065492,-1.00440617120047,0.5452037560950266,-0.579247021822245,-1.0679002570016125,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0
-0.19847033452076404,0.017217586165477125,0.008661947744162433,-0.10702547587295758,0.20220069334721127,0.009090997269007516,-0.3470489342629793,0.05819205800881632,0.05959422516441983,-0.5685906376925336,-0.15392459042126677,-0.08969936789473586,0.18187663728628245,0.058107537511781666,0.3692699971685579,0.045343320974602516,-0.6874104672589402,-0.3232486614839642,-0.7115947083101598,-1.0679002570016125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1
0.22261881003325423,0.29741673655453826,0.31771254274521,0.26183271453946105,0.11418361399869485,-0.13420677005248952,0.01598615799031608,0.16183129167677032,0.14611829431590975,-1.242522145945893,-1.3872947059762888,-1.7477283493131424,-0.8302359797770591,-1.640322495715305,-1.0244646590630249,-1.3920554635887867,-0.8987409365532937,-1.2162336332318526,-1.4936492193751096,0.9364170421755879,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0
1.8346006915291062,1.809188896793195,1.7792643149376624,1.7309058522165077,1.723638779228713,1.6975125165788172,1.6711800531790701,1.649359116087405,1.672650085774332,-0.4562687196503065,1.0794455251337551,1.5683296135236706,1.193989254349624,0.907322554125325,1.763004653400141,1.0081292993142315,0.7919028178015326,1.3155259569984252,1.58042658950327,0.9364170421755879,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1
